date,avgR,stdR,avgS,stdS
20210907,-3.3346210395825526,4.19919123983955,33.578689422550234,38.23448333876718
20210908,-3.0377454299255247,4.174313103276968,27.14296998420221,35.20041173551219
20210909,-3.0595120079306706,4.3362486425209745,26.08813277477535,33.9312977005413
20210910,-3.1399116347569955,4.684557464399156,24.77039764359352,32.19889370012552
20210913,-3.0653112630442605,4.049167621667966,28.155031786014153,40.84792052750011
20210914,-2.921299188007495,4.199661187494712,25.696221111805123,29.83525038620548
20210915,-3.08101621979477,4.600349998445759,25.522591857000993,27.310038483218992
20210916,-3.38901999077766,5.073476651363451,18.42170504787479,23.037073970178135
20210917,-2.9850717061306646,4.781660414683561,17.84347655922395,22.50005334871096
20210922,-3.956628926223521,5.76707613616571,13.403122717311906,17.90555128243245
20210923,-3.6488495069315423,5.612444359680961,18.40774617693297,21.712774494970265
20210924,-3.5295351004348725,5.050926967781066,14.302262373162145,19.04946197424742
20210927,-3.769384368760019,8.098462037687812,16.971819894816772,22.150731037477918
20210928,-3.5290706785770256,5.0508285815759475,15.77015096902262,19.58243867124309
20210929,-3.605870127236782,5.528126124445374,12.825822476808435,16.367182158165352
20210930,-3.684732409671285,5.759171888609436,14.417929910350448,18.819069156838967
20211008,-3.689837219533656,6.8780164765883685,11.332960044794625,16.129563688026764
20211011,-3.606177606177606,14.318568607083947,43.38557639271925,91.60755921337392
20211012,-3.763098868419063,6.336922346637814,10.255449986138764,14.649202263858125
20211013,-2.459471865212226,5.29232451384519,145.8190139323901,192.67916579450556
20211014,-2.7612879028302704,6.338000156645058,105.27979573584143,178.27862903131162
20211015,-3.6900313892264074,6.58326623713138,7.976078371810449,12.325343590540694
20211018,-3.6978419059011163,6.620330900173898,7.553478867623604,11.596063171581045
20211019,-3.9392890358582204,7.062398721102629,11.245349798491269,16.050498446670737
20211020,0.35485331401666065,2.4171968152995538,348.0335476276711,141.9054008798096
20211021,-3.627706202682959,7.133449502485126,10.511276397928011,14.393146403274114
20211022,-3.702105086827852,6.6498109804847445,31.263219610251827,105.34552117156878
20211025,-3.4791961870410923,5.922221085637619,8.672291639829963,12.105174322826871
20211026,-3.4248673540894985,5.772672033952488,9.22672439683652,12.501864015276624
20211027,-3.3153538122497244,5.60445998621947,14.035905291730495,49.74869308229881
20211028,-3.855640728226335,7.871049185456173,9.429471985475818,14.323280621877236
20211029,-3.210703090013435,5.350538925595671,10.082549634273771,14.039897673538166
20211101,-0.43731800963743656,3.1281840575131388,6.0847269822454715,10.13783866846592
20211102,-0.3350052931390835,2.8455496678952468,13.864596461158442,64.38870861847444
20211103,-0.4013206363065841,3.6265149356124935,4.650358809244454,7.843025439488683
20211104,-0.2104810561990996,2.4781628943901883,4.640345996256766,7.310444931087583
20211105,-0.19929105947223316,2.4437474953752556,5.596174675068925,8.548863105491185
20211108,-0.09157193853008937,2.240472396022564,5.4019342261829415,8.364156273073025
20211109,0.025117146168186628,1.9691398937937172,5.8470045850758305,8.7619835075614
20211110,-0.09193250400295602,2.194568915099299,4.913339081167631,7.541072211036648
20211111,-0.1258067744033622,2.234614893154209,5.909691299344574,8.74941475802016
20211112,-0.19456024913355768,2.289156311913136,5.636069114470843,8.648860306908258
20211115,-0.23103098019299137,2.530113606924849,6.034687658710005,9.257413836269958
20211116,-0.03098357769785982,1.9961978056940382,5.922038075597918,9.027860147036671
20211117,0.014914808635421406,1.8267468077607016,6.826330957075687,10.151176527623148
20211118,-0.04147313453346159,1.9891447682774532,6.290284457880995,9.494906549997225
20211119,-0.21938099122985927,2.7966430198658943,39.89256577605548,101.8969804635032
20211122,-0.20047074306539786,2.318568753802878,5.894082810285483,9.092266438222449
20211123,-0.13535003887927358,2.1992209722073106,7.538590814458073,11.388173926542892
20211124,-0.11125511949815957,2.2198171280519228,7.294986780030069,10.964483274376644
20211125,-0.08990370147457118,2.0557037057185616,6.873307252482697,10.410103096033472
20211126,-0.058855713615757387,2.0866291679483697,6.783622531394925,10.145684650214829
20211129,-0.1542765373258043,2.0959421138603416,6.713878671709061,9.897309211221902
20211130,-0.03579624965015393,1.8389633163369088,6.061209068010076,8.717751553982385
20211201,-0.055630970980713575,1.8792477486449406,6.643265117946879,9.70314633279049
20211202,-0.047412214139934065,1.9990191290631558,6.896540896959547,10.504203637992374
20211203,-0.14041317815391793,2.139236733913726,6.26615516213484,9.30622366906118
20211206,-0.1279977612984469,2.174109830172769,8.747726318735134,12.664862171052802
20211207,-0.01939574785527788,2.325888779815091,11.20759844407737,16.179756668170384
20211208,0.0027369228801637038,1.824368641475392,7.469574114336872,10.992731566481687
20211209,0.06336525450192568,1.6839260657870807,7.150723430831685,10.245600916293721
20211210,0.10342254502039598,1.5890942707649856,6.61983882200776,9.732620332232175
20211213,0.06599835004124897,1.8804801790379722,7.761805954851129,11.472058314679025
20211214,0.08060936993542274,2.1998442174777604,11.002268930610617,15.407231124571215
20211215,0.19540435081992297,1.5638772218790975,11.016806508377751,15.720225779934248
20211216,0.12680461380639027,1.6549148977118526,11.813621237520955,16.419183232329836
20211217,0.13134468992536388,1.5580326612269741,8.938282625406035,13.155661222031467
20211220,0.09507936100925665,1.593029555897397,6.745942203646248,10.220995566071013
20211221,0.07012653856589625,2.004149701130016,8.192323820330037,12.421597392176972
20211222,0.14256193140293844,1.475354919726487,6.641213679090749,9.483760283182702
20211223,0.21191260101765938,1.349241535931428,8.536491070537764,12.163031278442485
20211224,0.13607273466070702,1.5710108298872796,9.96177874847623,14.322525575173351
20211227,0.16406863863331053,1.4986960570931531,8.51841431576813,12.310842235187234
20211228,0.21181434599156118,1.454090833879439,9.385281707619757,12.98592348612933
20211229,0.18169368292622196,1.499941328298917,12.223301212619207,17.091294091580313
20211230,0.21142681772844685,1.3403184914112538,8.194010383366154,11.581902384019884
20211231,0.240654667721519,1.424260261654857,10.318928006329115,14.777245530902448
