date,avgR,stdR,avgS,stdS
20211020,0.32057985177946086,0.774190174868792,18.21627168336184,25.79508427163282
20211021,0.28807086489398787,0.8265604800369675,16.03849079326847,24.20978336388306
20211022,0.32045697378154026,0.8443576116675018,17.483685378482782,24.13879504274246
20211025,0.2813875959240156,0.9131079045717929,15.960828406088817,21.675906175637248
20211026,0.3356012956520249,0.7405595959250416,22.40127508611973,31.075716539533733
20211027,0.31381810924090214,0.7782007662679105,17.30082828820438,23.74967371374608
20211028,0.34097810586360205,0.8151732063616324,19.05600201325392,28.934602554481707
20211029,0.30873471548885617,0.8891832048237935,22.421662226781606,31.806221495078788
20211101,0.3013811412057262,0.8337825460302403,18.75734256334431,24.823232021545742
20211102,0.3142259270693973,0.818567138188187,26.179376350725533,33.62489654247422
20211103,0.32018954137755967,0.774247175038072,20.942596039939076,29.691792239832782
20211104,0.29435490509194473,0.9951145358114502,22.09227400688145,30.04490430234123
20211105,0.3539447460655625,0.8031810027331246,27.190021304377705,34.307575412404915
20211108,0.27398564883992055,0.9353783647457049,21.844780873877276,30.623843135237482
20211109,0.3235879326724864,0.806348502217529,24.106709448437808,33.960807352934395
20211110,0.31956820612047454,0.8402559164799452,23.28981448478368,33.6355967480544
20211111,0.29791197094916105,0.8692981862419267,11.98087277736038,15.970603545276346
20211112,0.2716896111856601,1.0427494973378566,22.85464605801567,28.371146725346826
20211115,0.29508412197686645,0.9525090107901482,19.112825315457414,25.392243040876284
20211116,0.33280693442824305,0.8488499525506324,18.182695513326667,23.247723859268223
20211117,0.3355511537745272,0.9482288028918809,23.66702219513434,30.85418475161368
20211118,0.35150899893320486,0.7412847804477151,19.011080904366978,24.213399253198133
20211119,0.32603060031515274,0.815027274879146,16.511936833900947,20.973184140259963
20211122,0.30450236966824645,1.1164432532555404,33.40240352064997,43.4992893386062
20211123,0.27782026457523146,1.193544644972617,31.307467009453763,44.451001147974715
20211124,0.2984871200763255,0.9876960942649601,19.91851233474172,30.397137179234775
20211125,0.2841891415659529,1.3391109606505496,25.153154086942102,32.50557839299573
20211126,0.3931370016360975,0.7804571243294491,34.93970119693447,43.007882910018836
20211129,0.3208651617886877,1.0523535948077423,16.595485366063,22.99638054934121
20211130,0.3386104210304123,0.7645367941768924,14.58388945719064,19.2465357457628
20211201,0.3024197980622772,0.9522518336154441,16.364869745457973,22.84818043916057
20211202,0.310106341079165,0.8725101685399185,16.402252855454904,19.978251380074823
20211203,0.33084127505750904,0.9087292638101733,20.24321393361814,26.479371477140965
20211206,0.2780844470269223,1.1588994861297188,19.264591000064563,28.2855579137018
20211207,0.3093206951026856,0.7686304781966994,27.77054959674067,37.09245436972948
20211208,0.30384602773861435,0.8649458808488988,27.696481851863997,36.048434095321014
20211209,0.32539134244359447,0.8632104725088109,30.813908032419498,40.017399117528015
20211210,0.3081754768752686,0.7458700510907452,23.0667790670766,31.042887830630434
20211213,0.2764614236099841,0.8346293673268238,27.02807621149664,37.77516880228844
20211214,0.34729038137969714,0.7411546198912301,31.11853266965788,38.691897660077515
20211215,0.3500016899313888,0.7635186148966684,25.09828640957177,33.77912535279028
20211216,0.3134780986977604,1.1993223924090053,25.769667385628335,33.42882338650991
20211217,0.33855026057407983,0.8142113009786894,26.428615771675027,34.39971929724956
20211220,0.3563579277864992,0.7785883691915967,28.70640301947293,38.848310537125506
20211221,0.34080542392133895,0.7345646973091042,29.26454040430932,38.7802503226053
20211222,0.30904544278692764,0.750704944954315,26.403000776062775,32.609366445739134
20211223,0.338580680069664,0.8041952660324574,30.892308212576722,36.884692831529776
20211224,0.31288877604686166,0.8131810912612988,43.9276763207051,56.19571117597887
20211227,0.36096222907981884,0.6858539480810611,53.58924801039467,69.25162519893823
20211228,0.3249470294799713,0.8363878578984537,34.28934416656934,43.25726211446721
20211229,0.3282398584263545,0.7418475733803653,28.34782534712769,40.4293349452661
20211230,0.3448223885846355,0.8354496082086282,39.957962786179635,49.804353274534115
20211231,0.3112558326899191,0.8408571323475076,29.092517372184364,36.285093038893976
