ticktime,drl,pss,agg,vol_ratio
13:34:52.000,0.0,0.0,1.0,1.9371581098264008
13:34:52.000,0.0,0.0,1.0,1.9371581098264008
13:34:52.000,0.0,0.0,1.0,1.9371581098264008
13:34:52.000,0.0,0.0,1.0,1.9371581098264008
13:34:52.000,0.0,0.0,1.0,1.9371581098264008
13:34:52.000,0.0,0.0,1.0,1.9371581098264008
13:34:52.000,0.0,0.0,1.0,1.9371581098264008
13:34:52.500,0.0,0.0,1.0,1.934335952147584
13:34:52.500,0.0,0.0,1.0,1.934335952147584
13:34:52.500,0.0,0.0,1.0,1.934335952147584
13:34:52.500,0.0,0.0,1.0,1.934335952147584
13:34:52.500,0.0,0.0,1.0,1.934335952147584
13:34:53.000,0.0,0.0,1.0,1.9349286982482723
13:34:53.000,0.0,0.0,1.0,1.9349286982482723
13:34:53.000,0.0,0.0,1.0,1.9349286982482723
13:34:53.500,0.0,0.0,1.0,1.93865118599524
13:34:53.500,0.0,0.0,1.0,1.93865118599524
13:35:08.000,0.0,0.0,1.0,1.737480374930092
13:35:08.000,0.0,0.0,1.0,1.737480374930092
13:35:08.000,0.0,0.0,1.0,1.737480374930092
13:35:08.000,0.0,0.0,1.0,1.737480374930092
13:35:08.500,0.0,0.0,1.0,1.7375823258931826
13:35:08.500,0.0,0.0,1.0,1.7375823258931826
13:35:09.000,0.0,0.0,1.0,1.7375650361660469
13:35:09.000,0.0,0.0,1.0,1.7375650361660469
13:35:09.000,0.0,0.0,1.0,1.7375650361660469
13:35:09.000,0.0,0.0,1.0,1.7375650361660469
13:35:10.000,0.0,0.0,1.0,1.7563926657376248
13:35:30.000,0.0,0.0,1.0,1.88114927892468
13:35:54.500,0.0,0.0,1.0,2.044419084568464
13:35:54.500,0.0,0.0,1.0,2.044419084568464
13:35:55.000,0.0,0.0,1.0,2.043076978447549
13:36:10.000,0.0,0.0,1.0,1.7077644441565945
13:36:35.000,0.0,0.0,1.0,1.5812993972526406
13:36:47.000,0.0,0.0,1.0,1.4997094500674744
13:37:00.000,0.0,0.0,2.0,1.5303438677511445
13:37:04.500,0.0,0.0,1.0,1.5282029396461547
13:37:05.000,0.0,0.0,1.0,1.532450366894462
13:37:11.000,0.0,0.0,1.0,1.5266278318087536
13:37:11.500,0.0,0.0,1.0,1.520966990193044
13:37:11.500,0.0,0.0,1.0,1.520966990193044
13:37:11.500,0.0,0.0,1.0,1.520966990193044
13:37:11.500,0.0,0.0,1.0,1.520966990193044
13:37:11.500,0.0,0.0,1.0,1.520966990193044
13:37:25.000,0.0,0.0,1.0,1.5522531419540286
13:37:45.500,0.0,0.0,1.0,1.583770466084703
13:38:11.000,0.0,0.0,1.0,1.3541855539187844
13:38:15.500,0.0,0.0,1.0,1.2852155539667909
13:38:50.500,0.0,0.0,1.0,1.1058807940511104
13:44:48.000,3.0,0.0,1.0,0.3902248897112577
13:46:43.000,0.0,0.0,1.0,0.4761013431927929
13:47:52.000,0.0,0.0,1.0,0.4251853409848551
13:47:52.500,0.0,0.0,1.0,0.4257871974413737
13:47:52.500,0.0,0.0,1.0,0.4257871974413737
13:47:52.500,0.0,0.0,1.0,0.4257871974413737
13:47:53.000,0.0,0.0,1.0,0.4276260790116049
13:47:53.000,0.0,0.0,1.0,0.4276260790116049
13:47:54.500,0.0,0.0,1.0,0.4243690390148777
13:47:54.500,0.0,0.0,1.0,0.4243690390148777
13:47:54.500,0.0,0.0,1.0,0.4243690390148777
13:49:49.500,0.0,0.0,1.0,0.3747275794813591
13:56:52.500,0.0,0.0,1.0,0.3835486050842304
13:56:53.500,0.0,0.0,1.0,0.3800294845212906
13:56:53.500,0.0,0.0,1.0,0.3800294845212906
13:56:53.500,0.0,0.0,1.0,0.3800294845212906
13:56:53.500,0.0,0.0,1.0,0.3800294845212906
13:58:53.500,0.0,0.0,1.0,0.6811131138916553
13:58:54.000,0.0,0.0,1.0,0.6814452758359777
13:58:56.000,0.0,0.0,1.0,0.6909968892009003
13:58:56.000,0.0,0.0,1.0,0.6909968892009003
13:59:10.500,0.0,0.0,1.0,0.719366469537229
13:59:10.500,0.0,0.0,1.0,0.719366469537229
13:59:59.500,0.0,0.0,1.0,0.6438931936225406
14:04:40.000,0.0,0.0,1.0,0.4078027870861281
14:04:42.500,0.0,0.0,2.0,0.4209324558445325
14:04:43.000,0.0,0.0,2.0,0.4221605096304228
14:04:58.500,0.0,0.0,1.0,0.4444911159825781
14:05:53.000,0.0,0.0,1.0,0.9861776280651642
14:05:53.500,0.0,0.0,1.0,0.9961713920357456
14:07:54.000,0.0,0.0,1.0,1.2528431032494356
14:18:53.000,21.0,31.0,1.0,1.7480871437684455
14:18:53.000,21.0,33.0,1.0,1.7480871437684455
14:18:53.500,21.0,31.0,1.0,1.7160721169861175
14:18:56.000,21.0,31.0,1.0,1.4849225945470332
14:21:53.000,0.0,0.0,1.0,2.810722023269778
14:21:53.000,0.0,0.0,1.0,2.810722023269778
14:21:53.000,0.0,0.0,1.0,2.810722023269778
14:21:53.000,0.0,0.0,1.0,2.810722023269778
14:21:54.500,11.0,18.0,1.0,2.8766971147822686
14:21:54.500,7.0,7.0,1.0,2.8766971147822686
14:21:54.500,11.0,15.0,1.0,2.8766971147822686
14:22:37.000,0.0,0.0,2.0,3.2491783253334034
14:22:44.500,0.0,0.0,1.0,3.271254945143672
14:22:44.500,0.0,0.0,1.0,3.271254945143672
14:22:44.500,0.0,0.0,1.0,3.271254945143672
14:22:54.000,0.0,0.0,1.0,3.074631076876169
14:22:56.500,0.0,0.0,1.0,3.014187807775305
14:22:57.000,0.0,0.0,1.0,3.007712786721825
14:23:20.000,0.0,0.0,1.0,3.035784306783324
14:23:52.000,0.0,0.0,1.0,2.9986803858208884
14:23:52.000,0.0,0.0,1.0,2.9986803858208884
14:23:52.000,0.0,0.0,1.0,2.9986803858208884
14:23:52.000,0.0,0.0,1.0,2.9986803858208884
14:23:52.000,0.0,0.0,1.0,2.9986803858208884
14:23:52.000,0.0,0.0,1.0,2.9986803858208884
14:23:52.500,0.0,0.0,1.0,3.00118710777821
14:23:53.000,0.0,0.0,1.0,3.002586124405579
14:23:53.000,0.0,0.0,1.0,3.002586124405579
14:23:53.000,0.0,0.0,1.0,3.002586124405579
14:24:15.000,0.0,0.0,1.0,2.9149092698244856
14:24:45.500,2.0,8.0,1.0,2.716938423096247
14:24:52.500,0.0,0.0,1.0,2.814316012510996
14:24:52.500,0.0,0.0,1.0,2.814316012510996
14:24:52.500,0.0,0.0,1.0,2.814316012510996
14:24:53.000,10.0,10.0,1.0,2.805425043234864
14:24:57.500,6.0,0.0,1.0,2.7616327621123404
14:24:57.500,6.0,8.0,1.0,2.7616327621123404
14:24:57.500,6.0,6.0,1.0,2.7616327621123404
14:25:15.500,0.0,0.0,1.0,2.4936980295570104
14:25:46.000,0.0,0.0,1.0,2.6185776614200824
14:25:50.500,0.0,0.0,1.0,2.617117972093778
14:26:15.500,0.0,0.0,1.0,2.624373130467664
14:26:46.000,0.0,0.0,1.0,2.721598167880338
14:26:59.500,0.0,0.0,1.0,2.7630199197016254
14:26:59.500,0.0,0.0,1.0,2.7630199197016254
14:28:52.500,0.0,0.0,1.0,1.973454062822709
14:28:53.000,0.0,0.0,1.0,1.97342749478002
14:29:47.500,2.0,1.0,1.0,1.4839955910510272
14:29:47.500,2.0,0.0,1.0,1.4839955910510272
14:29:47.500,2.0,0.0,1.0,1.4839955910510272
14:29:47.500,2.0,0.0,1.0,1.4839955910510272
14:29:48.000,0.0,0.0,1.0,1.4834289268628105
14:29:48.000,0.0,0.0,1.0,1.4834289268628105
14:29:48.500,0.0,0.0,1.0,1.4846425633521596
14:29:48.500,0.0,0.0,1.0,1.4846425633521596
14:29:49.000,0.0,0.0,1.0,1.4851498962533058
14:29:49.000,0.0,0.0,1.0,1.4851498962533058
14:29:49.000,0.0,0.0,1.0,1.4851498962533058
14:29:49.000,0.0,0.0,1.0,1.4851498962533058
14:29:52.000,2.0,0.0,1.0,1.480933603826507
14:29:52.500,2.0,0.0,1.0,1.480448717574898
14:29:52.500,2.0,0.0,1.0,1.480448717574898
14:29:52.500,2.0,0.0,1.0,1.480448717574898
14:29:52.500,2.0,0.0,1.0,1.480448717574898
14:29:52.500,2.0,0.0,1.0,1.480448717574898
14:29:53.000,2.0,0.0,1.0,1.475042085084024
14:29:53.000,2.0,0.0,1.0,1.475042085084024
14:29:53.000,2.0,0.0,1.0,1.475042085084024
14:29:55.000,1.0,0.0,1.0,1.467482633441257
14:29:56.000,1.0,0.0,1.0,1.464131108547525
14:30:01.000,0.0,0.0,1.0,1.4479780091980758
14:30:18.500,0.0,0.0,1.0,2.1015381916746367
14:30:21.500,0.0,0.0,1.0,2.0951017492143547
14:30:25.000,0.0,0.0,1.0,2.106024793653111
14:30:36.500,0.0,0.0,2.0,2.102321266583097
14:30:56.500,0.0,0.0,1.0,1.993400349257218
14:31:11.500,0.0,0.0,1.0,1.9572286925980689
14:31:19.500,0.0,0.0,1.0,1.903808451873088
14:31:31.500,0.0,0.0,1.0,1.8765315813000245
14:31:52.000,0.0,0.0,1.0,1.8677147364914275
14:32:07.000,1.0,0.0,1.0,1.961453628276266
14:32:22.000,0.0,0.0,1.0,1.952337160236948
14:32:28.500,0.0,0.0,1.0,1.934831454046484
14:32:37.000,0.0,0.0,1.0,1.887321821596988
14:32:47.000,2.0,0.0,1.0,1.8788459420355053
14:32:50.000,2.0,0.0,1.0,1.8688765421948896
14:32:51.000,0.0,0.0,1.0,1.882654540470479
14:32:51.000,0.0,0.0,1.0,1.882654540470479
14:32:53.000,0.0,0.0,1.0,1.8908335012778288
14:32:53.500,0.0,0.0,1.0,1.8855415918134464
14:32:53.500,0.0,0.0,1.0,1.8855415918134464
14:33:02.000,0.0,0.0,1.0,1.8020849357864128
14:33:02.000,0.0,0.0,1.0,1.8020849357864128
14:33:02.000,0.0,0.0,1.0,1.8020849357864128
14:33:02.500,0.0,0.0,1.0,1.7540325558039245
14:33:02.500,0.0,0.0,1.0,1.7540325558039245
14:33:02.500,0.0,0.0,1.0,1.7540325558039245
14:33:02.500,0.0,0.0,1.0,1.7540325558039245
14:33:22.000,0.0,0.0,1.0,0.927755182313958
14:33:26.000,0.0,0.0,1.0,0.8962569123463537
14:33:57.000,0.0,0.0,1.0,0.8236185561745344
14:34:32.500,0.0,0.0,1.0,0.8102990267218884
14:35:04.000,0.0,0.0,1.0,0.6908558321268221
14:35:04.500,0.0,0.0,1.0,0.6907768598986294
14:35:12.500,0.0,0.0,1.0,0.6902196067430117
14:35:47.500,0.0,0.0,1.0,0.7896413686200591
14:36:32.500,0.0,0.0,1.0,0.8838008626150607
14:39:52.500,0.0,0.0,1.0,0.2898891072074573
14:41:52.500,0.0,0.0,1.0,0.5262805460844951
14:41:52.500,0.0,0.0,1.0,0.5262805460844951
14:41:53.000,0.0,0.0,1.0,0.5268558245022731
14:41:53.000,0.0,0.0,1.0,0.5268558245022731
14:41:53.500,0.0,0.0,1.0,0.5277097861869624
14:41:54.000,0.0,0.0,1.0,0.5296636241553396
14:41:54.000,0.0,0.0,1.0,0.5296636241553396
14:41:56.000,0.0,0.0,1.0,0.5295677690475397
14:41:56.000,0.0,0.0,1.0,0.5295677690475397
14:42:07.000,0.0,0.0,2.0,0.5178166460712157
14:43:24.000,0.0,0.0,1.0,0.4542794759229497
14:44:48.500,0.0,0.0,1.0,0.246336673293855
14:44:48.500,0.0,0.0,1.0,0.246336673293855
14:46:15.000,0.0,0.0,1.0,0.3629146195148877
14:49:15.000,0.0,0.0,1.0,0.7472544523791748
14:50:20.000,0.0,0.0,1.0,0.8556756577790543
14:50:21.500,0.0,0.0,1.0,0.8622068295763211
14:50:22.000,0.0,0.0,1.0,0.8591601293880248
14:50:49.500,0.0,0.0,1.0,0.827308251201622
14:50:50.500,0.0,0.0,1.0,0.8281881553647265
14:50:51.500,0.0,0.0,1.0,0.8243856795277357
14:50:51.500,0.0,0.0,1.0,0.8243856795277357
14:50:52.000,0.0,0.0,1.0,0.8230972387400003
14:50:52.000,0.0,0.0,1.0,0.8230972387400003
14:50:52.000,0.0,0.0,1.0,0.8230972387400003
14:50:51.500,0.0,0.0,1.0,0.8243856795277357
14:51:50.500,4.0,7.0,1.0,0.6390014138239357
14:52:50.000,0.0,0.0,1.0,0.5868984101958582
14:52:51.000,0.0,0.0,1.0,0.5859451869634472
14:56:48.500,12.0,12.0,2.0,1.018087018748209
14:56:51.500,0.0,0.0,1.0,1.0197779297486025
14:56:52.000,0.0,0.0,1.0,1.0172308285387213
21:07:23.500,0.0,0.0,1.0,0.9080667357171716
21:07:27.000,0.0,0.0,1.0,0.8923763401703845
21:07:55.000,0.0,0.0,1.0,0.8632666519797054
21:07:55.500,0.0,0.0,1.0,0.8628761158977176
21:07:58.000,0.0,0.0,1.0,0.8637833678766152
21:10:23.000,0.0,0.0,1.0,0.8560129460974281
21:13:14.500,0.0,0.0,1.0,0.8245578366347711
21:16:25.000,0.0,0.0,1.0,0.5145199314396441
21:17:05.000,0.0,0.0,1.0,0.5016390516041934
21:17:05.500,0.0,0.0,1.0,0.4992452230667116
21:21:35.000,5.0,5.0,2.0,0.4506016870408511
21:26:28.000,0.0,0.0,1.0,0.4248289016119627
21:26:28.500,0.0,0.0,1.0,0.4247108235504969
21:27:06.000,0.0,0.0,1.0,0.3588786345260123
21:29:12.500,0.0,0.0,1.0,0.2734816784648101
21:31:16.500,0.0,0.0,1.0,0.441589830194221
21:35:53.000,0.0,0.0,1.0,0.899767300512395
21:36:16.500,0.0,0.0,1.0,0.5577477458665413
21:37:38.000,0.0,0.0,1.0,0.6203167959494781
21:37:39.000,0.0,0.0,1.0,0.6214575530904799
21:37:40.000,0.0,0.0,1.0,0.6236462364110326
21:38:18.000,0.0,0.0,1.0,0.5810905153907898
21:38:44.000,0.0,0.0,1.0,0.5703255181521616
21:38:50.500,0.0,0.0,1.0,0.5781718088139295
21:39:29.500,0.0,0.0,1.0,0.5835582032656996
21:39:35.000,0.0,0.0,1.0,0.5923294855026064
21:39:52.500,0.0,0.0,1.0,0.5791154337432629
21:39:53.000,0.0,0.0,1.0,0.5808106676199107
21:40:26.000,0.0,0.0,1.0,0.6094347882991282
21:41:24.000,0.0,0.0,1.0,0.611243999132061
21:45:13.000,0.0,0.0,1.0,0.6009214001600142
21:48:37.500,0.0,0.0,1.0,0.4013607613157383
21:49:37.500,0.0,0.0,1.0,0.4079793818590144
21:50:12.500,1.0,0.0,1.0,0.4091790624603303
21:50:38.000,0.0,0.0,1.0,0.3903736061038359
21:51:21.500,0.0,0.0,1.0,0.3320293087683509
21:51:21.500,0.0,0.0,1.0,0.3320293087683509
21:53:24.500,0.0,0.0,1.0,0.7254850191201028
21:56:26.500,0.0,0.0,1.0,1.5458462350518798
21:59:17.000,0.0,0.0,1.0,1.631138352386798
22:06:27.000,0.0,0.0,2.0,3.279426869701855
22:06:27.000,0.0,0.0,2.0,3.279426869701855
22:06:27.000,0.0,0.0,2.0,3.279426869701855
22:11:48.500,0.0,0.0,1.0,0.968900774116784
22:12:50.000,3.0,0.0,1.0,0.8233575622044792
22:12:50.500,0.0,0.0,1.0,0.8284742782742642
22:12:50.500,0.0,0.0,1.0,0.8284742782742642
22:16:27.000,0.0,0.0,1.0,1.6206610753548998
22:29:11.000,0.0,0.0,1.0,0.4641316526423818
22:29:11.500,0.0,0.0,1.0,0.4645209951433933
22:29:14.000,0.0,0.0,1.0,0.4785816611220806
22:29:48.000,0.0,0.0,1.0,0.4226353644204193
22:29:50.000,0.0,0.0,1.0,0.4204884376959111
22:29:50.000,0.0,0.0,1.0,0.4204884376959111
22:29:50.000,0.0,0.0,1.0,0.4204884376959111
22:33:08.500,9.0,9.0,1.0,0.6420917957993024
22:38:01.500,0.0,0.0,1.0,0.524371901089485
22:38:01.500,0.0,0.0,1.0,0.524371901089485
22:38:02.000,0.0,0.0,1.0,0.5238843951025947
22:43:21.000,0.0,0.0,1.0,0.5375000915481439
22:45:16.000,0.0,0.0,1.0,0.8672275967071098
22:45:22.500,0.0,0.0,1.0,0.8739348440642527
22:49:14.000,0.0,0.0,1.0,0.4119532652043001
22:49:16.000,0.0,0.0,1.0,0.4146086721203103
22:50:14.500,0.0,0.0,1.0,0.4880287309725989
22:50:18.500,0.0,0.0,1.0,0.5004054932005034
09:06:35.500,0.0,0.0,2.0,1.3708176533156562
09:08:48.500,0.0,0.0,1.0,1.103880704970029
09:08:49.000,0.0,0.0,1.0,1.1043235506018758
09:08:49.000,0.0,0.0,1.0,1.1043235506018758
09:08:50.500,0.0,0.0,1.0,1.116973590047315
09:10:49.000,0.0,0.0,1.0,0.5582878967738858
09:11:16.000,0.0,0.0,1.0,0.4199018314585464
09:12:16.500,5.0,0.0,1.0,0.7926692395259389
09:13:16.500,0.0,0.0,1.0,0.8213288191186762
09:16:12.000,0.0,0.0,1.0,0.4393683377916201
09:16:49.000,0.0,0.0,1.0,0.4520517204858751
09:20:29.000,0.0,0.0,1.0,1.196116856939474
09:20:48.500,0.0,0.0,1.0,1.162232457378256
09:20:48.500,0.0,0.0,1.0,1.162232457378256
09:20:48.500,0.0,0.0,1.0,1.162232457378256
09:20:48.500,0.0,0.0,1.0,1.162232457378256
09:20:48.500,0.0,0.0,1.0,1.162232457378256
09:20:49.000,0.0,0.0,1.0,1.162857897977179
09:20:49.000,0.0,0.0,1.0,1.162857897977179
09:20:49.500,0.0,0.0,1.0,1.1657250664228316
09:20:49.500,0.0,0.0,1.0,1.1657250664228316
09:20:49.000,0.0,0.0,1.0,1.162857897977179
09:21:33.500,0.0,0.0,1.0,1.1682861367800024
09:23:04.000,0.0,0.0,1.0,0.790166362249061
09:23:48.500,0.0,0.0,1.0,0.725271386323407
09:23:48.500,0.0,0.0,1.0,0.725271386323407
09:23:49.500,0.0,0.0,1.0,0.722608710267708
09:23:49.500,0.0,0.0,1.0,0.722608710267708
09:25:15.000,0.0,0.0,1.0,0.8972460632807383
09:26:25.000,0.0,0.0,1.0,0.7737472382700503
09:30:41.500,0.0,0.0,1.0,0.46062091471862
09:34:23.000,0.0,0.0,1.0,0.7768971424458768
09:34:48.500,0.0,0.0,1.0,1.027006082763994
09:37:57.000,0.0,0.0,1.0,1.209739452626754
09:37:59.000,0.0,0.0,2.0,1.2040282112359162
09:37:59.000,0.0,0.0,2.0,1.2040282112359162
09:39:16.000,0.0,0.0,1.0,1.045680156240028
09:39:16.500,0.0,0.0,1.0,1.0407691083256043
09:41:23.000,0.0,0.0,1.0,0.7623258013733196
09:41:23.500,0.0,0.0,1.0,0.7605891654917355
09:41:23.500,0.0,0.0,1.0,0.7605891654917355
09:46:26.500,0.0,0.0,1.0,1.4757235994139393
09:47:54.500,0.0,0.0,1.0,1.4653211313282912
09:49:16.000,0.0,0.0,1.0,0.6122889131522249
09:50:24.000,0.0,0.0,1.0,0.6428856872612847
09:50:24.000,0.0,0.0,1.0,0.6428856872612847
09:51:12.000,7.0,9.0,2.0,0.6929901755075103
09:55:24.500,0.0,0.0,1.0,0.8490930178920217
09:55:24.500,0.0,0.0,1.0,0.8490930178920217
09:59:31.500,0.0,0.0,1.0,1.0812571592604034
10:00:13.000,0.0,0.0,1.0,1.2401066955441324
10:00:16.000,0.0,0.0,1.0,1.2505602152753084
10:00:29.500,0.0,0.0,1.0,1.2516114481711775
10:00:29.500,0.0,0.0,1.0,1.2516114481711775
10:02:02.000,0.0,0.0,1.0,1.0399218809445303
10:02:46.500,0.0,0.0,1.0,1.5135405924497551
10:02:49.500,0.0,0.0,1.0,1.5465306043517633
10:02:49.500,0.0,0.0,1.0,1.5465306043517633
10:03:01.000,0.0,0.0,1.0,1.63744287279143
10:03:03.000,0.0,0.0,1.0,1.663237952385254
10:03:03.000,0.0,0.0,1.0,1.663237952385254
10:03:42.000,0.0,0.0,1.0,1.7209088520352729
10:04:17.000,0.0,0.0,1.0,1.919523505379839
10:04:42.000,0.0,0.0,1.0,2.019029078266082
10:04:49.000,0.0,0.0,1.0,2.0550802348690698
10:04:49.000,0.0,0.0,1.0,2.0550802348690698
10:05:25.000,0.0,0.0,1.0,1.9966782751846
10:05:42.500,0.0,0.0,1.0,1.4219347896449477
10:09:04.000,0.0,0.0,1.0,1.1842282587871995
10:09:48.000,0.0,0.0,1.0,1.1100415359449542
10:09:54.000,0.0,0.0,1.0,1.0868204923772042
10:10:25.000,0.0,0.0,1.0,1.1209946010738772
10:10:29.500,0.0,0.0,1.0,1.0945230286284802
10:10:34.500,0.0,0.0,1.0,1.085845635895646
10:10:34.500,0.0,0.0,1.0,1.085845635895646
10:11:05.000,0.0,0.0,2.0,1.01260061730844
10:11:11.000,0.0,0.0,1.0,1.0263753257405257
10:33:17.000,0.0,0.0,1.0,0.8863767094415174
10:38:46.000,4.0,4.0,1.0,0.3659607803285813
10:38:48.500,5.0,0.0,2.0,0.374707029408299
10:40:11.500,0.0,0.0,1.0,0.2640403288364074
10:40:11.500,0.0,0.0,1.0,0.2640403288364074
10:41:14.500,0.0,0.0,1.0,0.3434017646766001
10:41:14.500,0.0,0.0,1.0,0.3434017646766001
10:45:11.000,0.0,0.0,1.0,0.3627275516920547
10:45:20.000,0.0,0.0,1.0,0.3644712320924388
10:46:04.000,0.0,0.0,1.0,0.3456980032067318
10:47:35.000,0.0,0.0,1.0,0.437308936316089
10:51:16.500,0.0,0.0,1.0,0.5866016965738968
10:53:06.000,0.0,0.0,1.0,0.5322613032696482
10:55:25.000,0.0,0.0,1.0,0.9847057208245468
10:55:25.000,0.0,0.0,1.0,0.9847057208245468
10:55:51.000,0.0,0.0,1.0,1.1173487757875464
10:55:50.000,0.0,0.0,1.0,1.1143518582141567
10:55:50.000,0.0,0.0,1.0,1.1143518582141567
10:55:51.000,0.0,0.0,1.0,1.1173487757875464
10:55:51.000,0.0,0.0,1.0,1.1173487757875464
10:55:51.000,0.0,0.0,1.0,1.1173487757875464
10:55:51.500,0.0,0.0,1.0,1.121192599324682
10:55:51.000,0.0,0.0,1.0,1.1173487757875464
10:58:45.500,0.0,0.0,1.0,2.2066255774128902
10:58:45.500,0.0,0.0,1.0,2.2066255774128902
10:58:45.500,0.0,0.0,1.0,2.2066255774128902
10:58:46.000,0.0,0.0,1.0,2.213201111184293
10:58:46.500,0.0,0.0,1.0,2.2093267262561977
10:58:46.500,0.0,0.0,1.0,2.2093267262561977
10:58:46.500,0.0,0.0,1.0,2.2093267262561977
10:58:46.500,0.0,0.0,1.0,2.2093267262561977
10:58:46.500,0.0,0.0,1.0,2.2093267262561977
10:58:46.500,0.0,0.0,1.0,2.2093267262561977
10:58:47.000,0.0,0.0,1.0,2.2129726291270604
10:59:45.500,0.0,0.0,1.0,2.5880002312313803
11:00:42.000,1.0,1.0,2.0,2.0667843875305008
11:01:41.500,0.0,0.0,1.0,1.6496201080002133
11:05:14.500,0.0,0.0,1.0,0.8044052907739282
11:05:22.500,0.0,0.0,1.0,0.8763560326133549
11:08:22.000,0.0,0.0,1.0,1.4236318671783104
11:10:59.000,0.0,0.0,1.0,1.109425258407911
11:11:44.000,0.0,0.0,1.0,1.1770830331136195
11:12:29.500,0.0,0.0,1.0,1.3085915428699777
11:13:15.000,0.0,0.0,1.0,1.317622692009146
11:14:16.000,0.0,0.0,1.0,1.0329247263116192
11:15:14.000,0.0,0.0,1.0,1.1192695064778586
11:15:14.000,0.0,0.0,1.0,1.1192695064778586
11:15:14.500,0.0,0.0,1.0,1.1226346612879272
11:15:30.000,0.0,0.0,1.0,1.0400732654815887
11:17:12.500,0.0,0.0,1.0,1.081296317473739
11:17:49.000,0.0,0.0,1.0,1.3070005060046983
11:17:49.000,0.0,0.0,1.0,1.3070005060046983
11:18:21.000,0.0,0.0,1.0,1.743948449549176
11:19:22.500,0.0,0.0,1.0,2.113265507601079
11:19:45.000,0.0,0.0,1.0,2.086080468420183
11:20:09.500,0.0,0.0,1.0,2.110880080958699
11:20:10.000,0.0,0.0,1.0,2.112651486555824
11:20:12.500,0.0,0.0,1.0,2.102495341304521
11:20:14.000,0.0,0.0,1.0,2.077931808185702
11:20:15.500,0.0,0.0,1.0,2.074532616928738
11:20:15.500,0.0,0.0,1.0,2.074532616928738
11:20:15.500,0.0,0.0,1.0,2.074532616928738
11:20:31.000,0.0,0.0,1.0,2.0471753696664723
11:22:01.500,0.0,0.0,1.0,1.0268292486859112
11:22:45.000,0.0,0.0,1.0,0.9119749672167488
11:23:20.000,0.0,0.0,1.0,0.6887468261137195
11:24:18.500,0.0,0.0,1.0,1.833925010641168
11:24:49.500,0.0,0.0,1.0,2.118869852725206
11:24:51.000,0.0,0.0,1.0,2.122495724335094
11:24:51.500,0.0,0.0,1.0,2.130207671684553
11:26:52.000,0.0,0.0,1.0,2.5305321994152035
11:26:53.000,0.0,0.0,1.0,2.531469407888081
11:26:53.000,0.0,0.0,1.0,2.531469407888081
11:26:53.000,0.0,0.0,1.0,2.531469407888081
11:26:53.000,0.0,0.0,1.0,2.531469407888081
11:26:53.500,0.0,0.0,1.0,2.5342525355990766
11:26:53.500,0.0,0.0,1.0,2.5342525355990766
11:26:53.500,0.0,0.0,1.0,2.5342525355990766
11:26:53.500,0.0,0.0,1.0,2.5342525355990766
11:26:53.500,0.0,0.0,1.0,2.5342525355990766
11:27:37.000,0.0,0.0,1.0,1.4913264477910904
13:30:02.000,0.0,0.0,1.0,1.4305778465898653
13:30:02.000,0.0,0.0,1.0,1.4305778465898653
13:30:02.000,0.0,0.0,1.0,1.4305778465898653
13:30:02.000,0.0,0.0,1.0,1.4305778465898653
13:30:02.000,0.0,0.0,1.0,1.4305778465898653
13:30:02.000,0.0,0.0,1.0,1.4305778465898653
13:30:02.000,0.0,0.0,1.0,1.4305778465898653
13:32:45.500,0.0,0.0,1.0,2.6029184322102523
13:32:45.500,0.0,0.0,1.0,2.6029184322102523
13:32:45.500,0.0,0.0,1.0,2.6029184322102523
13:32:45.500,0.0,0.0,1.0,2.6029184322102523
13:32:45.500,0.0,0.0,1.0,2.6029184322102523
13:32:45.500,0.0,0.0,1.0,2.6029184322102523
13:32:46.000,0.0,0.0,1.0,2.6052459225081006
13:32:46.000,0.0,0.0,1.0,2.6052459225081006
13:32:46.000,0.0,0.0,1.0,2.6052459225081006
13:32:46.500,0.0,0.0,1.0,2.601308238226034
13:32:46.500,0.0,0.0,1.0,2.601308238226034
13:32:46.500,0.0,0.0,1.0,2.601308238226034
13:32:49.000,0.0,0.0,1.0,2.5952972002527344
13:32:50.000,0.0,0.0,1.0,2.599377457760319
13:32:50.500,0.0,0.0,1.0,2.590545753269241
13:32:51.500,0.0,0.0,1.0,2.5792011146597447
13:32:52.000,0.0,0.0,1.0,2.5816823129442428
13:32:52.500,0.0,0.0,1.0,2.5829776366525263
13:32:52.500,0.0,0.0,1.0,2.5829776366525263
13:32:52.500,0.0,0.0,1.0,2.5829776366525263
13:32:54.500,0.0,0.0,1.0,2.621372078199789
13:32:55.000,0.0,0.0,1.0,2.641300577592407
13:32:55.500,0.0,0.0,1.0,2.6549322147836474
13:32:56.500,0.0,0.0,1.0,2.6512781136923755
13:32:56.500,0.0,0.0,1.0,2.6512781136923755
13:32:56.500,0.0,0.0,1.0,2.6512781136923755
13:32:56.500,0.0,0.0,1.0,2.6512781136923755
13:32:56.000,0.0,0.0,2.0,2.65313681572028
13:32:56.500,0.0,0.0,1.0,2.6512781136923755
13:32:57.000,0.0,0.0,1.0,2.651463637362916
13:32:57.000,0.0,0.0,1.0,2.651463637362916
13:32:57.000,0.0,0.0,1.0,2.651463637362916
13:32:58.500,0.0,0.0,1.0,2.6750566617277225
13:32:59.000,0.0,0.0,1.0,2.675937613244033
13:33:01.000,0.0,0.0,1.0,2.64469979257986
13:33:01.000,0.0,0.0,1.0,2.64469979257986
